0,1
"Gederoth, Beth Dagon, Naamah and Makkedah—sixteen towns and their villages.","na Gederoti na Beti‐dagoni na Nayama na Makeda; vyose na vyose n’ icumi na bitandatu, bifise imihana ibikūkira."
"Libnah, Ether, Ashan,","Hāri na Libuna na Eteri na Ashanu,"
"Iphtah, Ashnah, Nezib,","na Ifuta na Ashuna na Nesibu,"
"Keilah, Akzib and Mareshah—nine towns and their villages.","na Keyila na Akizibu na Maresha; vyose na vyose vyar’ ibisagara cenda, bifise imihana ibikūkira."
"Ekron, with its surrounding settlements and villages;","Hāri na Ekuroni bo n’udusagara n’imihana bihakūkira,"
"In the hill country: Shamir, Jattir, Sokoh,","Ibisagara vyo mu mugamba vyār’ ibi: Shamira na Yatira na Sokoho,"
"Dannah, Kiriath Sannah (that is, Debir),","na Dana na Kiriyati‐sana, ari ho Debira,"
"Anab, Eshtemoh, Anim,","na Anaba na Eshitemo na Animu,"
"Goshen, Holon and Giloh—eleven towns and their villages.",na Gosheni na Holoni na Gilo; vyar’ ibisagara cumi na kimwe bifise imihana ibikūkira.
"Arab, Dumah, Eshan,","Hāri na Araba na Duma na Eshana,"
"Janim, Beth Tappuah, Aphekah,","na Yanimu na Beti‐tapuwa na Afeka,"
"Maon, Carmel, Ziph, Juttah,","Hāri na Mayoni na Karumeli na Zifu na Yuta,"
"Jezreel, Jokdeam, Zanoah,","na Yezireli na Yokodeyamu na Sanowa,"
"Kain, Gibeah and Timnah—ten towns and their villages.",na Kayini na Gibeya na Timuna; vyar’ ibisagara cumi bifise imihana ibikūkira.
"Halhul, Beth Zur, Gedor,","Hāri na Halihuli na Beti‐suri na Gedora,"
"Maarath, Beth Anoth and Eltekon—six towns and their villages.",na Mara na Beti‐anoti na Elitekoni; vyar’ ibisagara bitandatu bifise imihana ibikūkira.
"In the wilderness: Beth Arabah, Middin, Sekakah,","Ibisagara vyo mu bugaragwa vyar’ ibi: Beti‐araba na Midina na Sekaka,"
"Beth Arabah, Zemaraim, Bethel,","na Beti‐araba na Semarayimu na Beteli,"
"Avvim, Parah, Ophrah,","na Avimu na Para na Ofura,"
"Kephar Ammoni, Ophni and Geba—twelve towns and their villages.","na Kefaramoni na Ofuni na Geba: ivyo bisagara vyose na vyose vyar’ icumi na bibiri, bifise imihana ibikūkira;"
"Gibeon, Ramah, Beeroth,","hāri na Gibeyoni na Rama na Beroti,"
"Mizpah, Kephirah, Mozah,","na Misipe na Kefira na Mosa,"
"Rekem, Irpeel, Taralah,","na Rekemu na Irupeli na Tarala,"
"It included: Beersheba (or Sheba), Moladah,","Ishamvu yabo bahawe yari Beri‐sheba na Sheba na Molada,"
"Hazar Shual, Balah, Ezem,","na Hasari‐shuwali na Bala na Esemu,"
"Eltolad, Bethul, Hormah,","na Elitoladi na Betula na Horuma,"
"Ziklag, Beth Markaboth, Hazar Susah,","na Sikulagi na Beti‐marakaboti na Hasari‐susa,"
Beth Lebaoth and Sharuhen—thirteen towns and their villages;,"na Beti‐lebayoti na Sharuheni: ivyo bisagara vyose na vyose vyar’ icumi na bitatu, bifise imihana ibikūkira;"
"Ain, Rimmon, Ether and Ashan—four towns and their villages—","hāri na Ayini na Rimona na Eteri na Ashani: ivyo na vyo vyari bine, bifise imihana ibikūkira;"
"Their territory included: Jezreel, Kesulloth, Shunem,","Urubibe rwabo rwaca i Yezireli n’i Kesuloti n’i Shunemu,"
"Hapharaim, Shion, Anaharath,","n’i Hafarayimu n’i Shiyoni n’i Anaharati,"
"Rabbith, Kishion, Ebez,","n’i Rabiti n’i Kishiyoni n’i Ebeza,"
"Remeth, En Gannim, En Haddah and Beth Pazzez.",n’i Remeti n’i Eni‐ganimu n’i Eni‐hada n’i Beti‐pazezi;
"Their territory included: Helkath, Hali, Beten, Akshaph,","Urubibe rwabo rwaca i Helikati n’i Hali n’i Beteni n’i Akishafu,"
"The fortified towns were Ziddim, Zer, Hammath, Rakkath, Kinnereth,","Ibisagara bātwaye vyubakiwe inzitiro z’amabuye vyar’ ibi: Sidimu na Sera na Hamati na Rakati na Kinereti,"
"Adamah, Ramah, Hazor,","na Adama na Rama na Hasori,"
"Kedesh, Edrei, En Hazor,","na Kedeshi na Edireyi na Eni‐hasori,"
"The territory of their inheritance included: Zorah, Eshtaol, Ir Shemesh,","Urubibe rw’ishamvu yabo rwaca i Sora n’i Eshitayoli n’i Irishemeshi,"
"Shaalabbin, Aijalon, Ithlah,","n’i Shalabina n’i Ayaloni n’i Itula,"
"Elon, Timnah, Ekron,","n’i Eloni n’i Timuna n’i Ekuroni,"
"Eltekeh, Gibbethon, Baalath,","n’i Eliteke n’i Gibetoni n’i Balati,"
"Jehud, Bene Berak, Gath Rimmon,","n’i Yehudi n’i Beneberake n’i Gati‐rimoni,"
"Me Jarkon and Rakkon, with the area facing Joppa.",n’i Meyarakoni n’i Rakoni no mu ntāra irābana n’i Yopa.
Then the Lord said to Joshua:,"Uhoraho abarira Yosuwa,"
"Jattir, Eshtemoa,","n’i Yatiri n’i Eshitemowa,"
"Holon, Debir,","n’i Holoni n’i Debira,"
"Anathoth and Almon, together with their pasturelands—four towns.","n’i Anatoti n’i Alunoni, bo n’amaragiro bigendanye; vyar’ ibisagara bine."
"Kibzaim and Beth Horon, together with their pasturelands—four towns.","n’i Kibuzayimu n’i Beti‐horoni, bo n’amaragiro bigendanye; vyar’ ibisagara bine."
"Also from the tribe of Dan they received: Eltekeh, Gibbethon,","Ku vy’umuryango w’ Abadani babaha Eliteke n’i Gibetoni,"
"Aijalon and Gath Rimmon, together with their pasturelands—four towns.","n’i Ayaloni n’i Gati‐rimoni, bo n’amaragiro bigendanye; vyar’ ibisagara bine."
"from the tribe of Issachar, Kishion, Daberath,","Ku vy’umuryango w’Abisakari babaha Kishiyoni n’i Daberati,"
"Jarmuth and En Gannim, together with their pasturelands—four towns;","n’i Yaramuti n’i Eni‐ganimu, bo n’ amaragiro bigendanye; vyar’ ibisagara bine."
"from the tribe of Asher, Mishal, Abdon,","Ku vy’umuryango w’Abasheri babaha Mishali n’i Abudoni,"
"Helkath and Rehob, together with their pasturelands—four towns;","n’i Helikati n’i Rehobu, bo n’amaragiro bigendanye; vyar’ ibisagara bine."
"Dimnah and Nahalal, together with their pasturelands—four towns;","n’i Dimuna n’i Nahalali, bo n’ amaragiro bigendanye; vyar’ ibisagara bine."
"from the tribe of Reuben, Bezer, Jahaz,","Ku vy’umuryango w’Abareyubeni babaha Beseri n’i Yahasi,"
"Kedemoth and Mephaath, together with their pasturelands—four towns;","n’i Kedemoti n’i Mefati, bo n’amaragiro bigendanye; vyar’ ibisagara bine."
"Heshbon and Jazer, together with their pasturelands—four towns in all.","n’i Heshiboni n’i Yazeri, bo n’amaragiro bigendanye; vyar’ ibisagara bine."
So be very careful to love the Lord your God.,"Mugire umwete cane wo kubera maso ubugingo bganyu, kugira ngo mukunde Uhoraho Imana yanyu."
"Then Joshua dismissed the people, each to their own inheritance.","Nuko Yosuwa asezera abantu, umuntu wese asubira mw ishamvu yiwe."
"No, this is what was spoken by the prophet Joel:","arikw ivyo n’ivyavuzwe n’uwavugishwa n’Imana Yoweli,"
All the believers were together and had everything in common.,"Abizeye bose bāba hamwe, basangira ivyabo vyose:"
"When all the people saw him walking and praising God,","abantu bose babona atambuka ahimbaza Imana,"
"Then the high priest asked Stephen, “Are these charges true?”","Umuherezi mukuru aramubaza, ati Mbeg’ ivyo ni ko biri?"
But it was Solomon who built a house for him.,Ariko Salomo ni we yayubakiye ingoro.
Has not my hand made all these things?’,Mbeg’ intoke zanje si zo zaremye ivyo vyose?
Godly men buried Stephen and mourned deeply for him.,"Abantu bubaha Imana bahamba Stefano, baramuborogera cane."
So there was great joy in that city.,Haba umunezero mwinshi mur’ ico gisagara.
"Starting from the beginning, Peter told them the whole story:","Maze Petero aratangura, abibasobanurira uko bikurikirana,"
"Then Barnabas went to Tarsus to look for Saul,","Avayo, aja i Taruso kurondera Sauli,"
But the word of God continued to spread and flourish.,"Arikw ijambo ry’Imana riragwira, riramamara."
"But God raised him from the dead,",Arikw Imana iramuzura mu bapfuye.
The word of the Lord spread through the whole region.,Ijambo ry’Umwami Yesu rikwira mur’ ico gihugu cose.
where they continued to preach the gospel.,bagumayo bavuga ubutumwa bgiza.
"After going through Pisidia, they came into Pamphylia,","Baca i Pisidiya, bashika i Pamfiliya."
And they stayed there a long time with the disciples.,Bamarana n’abigishwa igihe kitari gito.
The apostles and elders met to consider this question.,Nukw intumwa n’abakuru bakoranira hamwe kuja inama y’iryo jambo.
things known from long ago.,"Ni k’Uhoraho agize, akora ivyo vyose, yabimenye uhereye ku kuremwa kw’isi."
"Barnabas wanted to take John, also called Mark, with them,","Barunaba agomba ko bajana na Yohana na we, ari we Mariko."
"He went through Syria and Cilicia, strengthening the churches.","Aca i Siriya n’i Kilikiya, aremesha amashengero."
The believers at Lystra and Iconium spoke well of him.,yashimwa na bene Data b’i Lusitira no muri Ikoniyo.
So they passed by Mysia and went down to Troas.,"baca i Musiya baramanuka, bashika i Tirowa."
"But Paul shouted, “Don’t harm yourself! We are all here!”","Ariko Paulo asemerera n’ijwi rirenga, ati Ntiwigirire nabi, twese turi hano."
"At that, Paul left the Council.",Nuko Paulo ava muri bo.
"After this, Paul left Athens and went to Corinth.","Hanyuma y’ivyo Paulo ava muri Atenayi, aja i Korinto."
So he drove them off.,Abirukana imbere y’intebe y’imanza.
There were about twelve men in all.,Abo bose bār’ abagabo nk’icumi na babiri.
"God did extraordinary miracles through Paul,",Kand’ Imana ikoresha amaboko ya Paulo ibitangaza vy’agaheta:
"After he had said this, he dismissed the assembly.","Avuze ivyo, acūra ikoraniro."
I have not coveted anyone’s silver or gold or clothing.,"Nta co nifuje, ar’ ifeza ar’ izahabu ar’ ivyambarwa vy’umuntu n’umwe."
They all wept as they embraced him and kissed him.,"Bose bararira cane, bagwa Paulo mw izosi, baramugumbira:"
He had four unmarried daughters who prophesied.,"Uwo yar’ afise abakobga bane b’inkumi, bāvugishwa n’Imana."
"After this, we started on our way up to Jerusalem.","Hanyuma y’iyo misi dutekera ibintu vyacu, turadūga tuja i Yerusalemu."
"The crowd that followed kept shouting, “Get rid of him!”","kukw ishengero ry’abantu ryābaja inyuma, basemerera, bati Kūrah’ uyo."
"“Brothers and fathers, listen now to my defense.”","Ati Yemwe bagabo bene Data kandi ba data, ni mwumvirize ivyo nireguza muri mwebge."
More than forty men were involved in this plot.,Abāhize bartyo bāsāga mirongwine.
He wrote a letter as follows:,Yandika icete nka ben’ iki:
"Claudius Lysias, To His Excellency, Governor Felix: Greetings.","ati Jewe Kilawudiyo Lusiya ndakuganūtsa wewe Feliki umwubahwa, icēgēra ca Kayisari."
"Nevertheless, we must run aground on some island.”",Ariko har’ ikizinga dukwiye gusukwako.
They were all encouraged and ate some food themselves.,"Bose basubiza umutima mu nda, na bo bararya."
Altogether there were 276 of us on board.,Kandi twese abāri mu bgato twar’ abantu amajana abiri na mirongwirindwi na batandatu.
We put in at Syracuse and stayed there three days.,"Dufata i Surakusa, tuhamara imisi itatu."
He was with God in the beginning.,Uwo yahoranye n’Imana ubga mbere na mbere;
Now the Pharisees who had been sent,Kand’ abo bātumwe bār’ Abafarisayo;
But the temple he had spoken of was his body.,Ariko we yavuga urusengero rw’umubiri wiwe.
“How can this be?” Nicodemus asked.,"Nikodemo aramubaza, at’ Ivyo bishoboka bite?"
that everyone who believes may have eternal life in him.”,ng’ ūmwizera wese ahabge ubugingo budashira.
(This was before John was put in prison.),kuko Yohana atāribgashirwe mw ibohero.
He must become greater; I must become less.”,"Urya akwiye gukuzwa, nanje ngirwe muto."
Whoever has accepted it has certified that God is truthful.,Uwemeye ugushinga intahe kwiwe aba ateye igikumu ngw Imana n’iy’ ukuri.
Now he had to go through Samaria.,Yumva akwiye guca i Samariya.
(His disciples had gone into the town to buy food.),Kukw abigishwa biwe bari bagiye mu gisagara kugura indya.
"He told her, “Go, call your husband and come back.”","Yesu aramubgira, ati Genda uhamagare umugabo wawe, uheze ugaruke ino."
"Meanwhile his disciples urged him, “Rabbi, eat something.”","Batarashika, abigishwa baramwinginga, bati Mwigisha, enda fungura."
Thus the saying ‘One sows and another reaps’ is true.,"Kuko mur’ ivyo ari ho iri jambo rimenyekanira kw ar’ iry’ ukuri, ngo Habiba umwe, hakimbura uwundi."
And because of his words many more became believers.,"Hizera abandi benshi baruta aba mbere, kuko bīyumviye ijambo ryiwe;"
After the two days he left for Galilee.,"Iyo misi ibiri ishize, avayo aja i Galilaya."
"“If I testify about myself, my testimony is not true.","Asangwa nishingira intahe, intahe yanje ntizoba ar’ iy’ ukuri;"
yet you refuse to come to me to have life.,ariko mukanka kuza kuri jewe ngo muronke ubugingo.
"“I do not accept glory from human beings,","Singomba gushimwa n’abantu,"
The Jewish Passover Festival was near.,"Kandi Pasika, imisi mikuru y’Abayuda, yari hafi."
"Another of his disciples, Andrew, Simon Peter’s brother, spoke up,","Umwe mu bigishwa biwe, ni Andereya mwene nyina wa Simoni Petero, aramubgira,"
"When evening came, his disciples went down to the lake,","Buhwibiriye, abigishwa biwe bamanuka ku kiyaga,"
A strong wind was blowing and the waters grew rough.,"ikiyaga gitangura kuzungazunga, kuk’ umuyaga mwinshi uhuhuta."
"“Sir,” they said, “always give us this bread.”","Baramubgira, bati Mugenzi, na ntaryo uz’ uhore uduha uwo mutsima."
"“Stop grumbling among yourselves,” Jesus answered.","Yesu arabishura, ati Nta co mugira imyidodombo muri mwebge."
I am the bread of life.,Ni jewe mutsima w’ubugingo.
He said this while teaching in the synagogue in Capernaum.,Ivyo yabivugiye mw isinagogi yigisha i Kaperinawumu.
"But when the Jewish Festival of Tabernacles was near,",Imisi mikuru y’Abayuda yitwa iy’ Insago yarikw irashika.
For even his own brothers did not believe in him.,Kuko na bene nyina na bo batāmwizera.
"After he had said this, he stayed in Galilee.","Ababgiye ivyo, aguma i Galilaya."
"Stop judging by mere appearances, but instead judge correctly.”","Ntimupfe guca imanza ku biboneka, ariko muce imanza z’ukuri."
Thus the people were divided because of Jesus.,"Ishengero riramupfa,"
“You mean he has deceived you also?” the Pharisees retorted.,"Abafarisayo barababaza, bati Mbega namwe mwajimijwe?"
"Then they all went home,",Bose baca baritahira.
but Jesus went to the Mount of Olives.,Yesu aja ku musozi wa Elayono.
Again he stooped down and wrote on the ground.,Asubira kwunama yandika hasi.
"Even as he spoke, many believed in him.","Avuze ivyo, benshi baramwizera."
“How then were your eyes opened?” they asked.,"Nuko baramubaza, bati Mbega non’ amaso yawe yahumūtse ate?"
The Jews who heard these words were again divided.,Abayuda bongera kumupfa kubg’ ayo majambo;
I and the Father are one.”,Jewe na Data tur’ umwe.
"Again his Jewish opponents picked up stones to stone him,","Bun’ Abayuda bongera gutora amabuye, ngo bayamutere."
And in that place many believed in Jesus.,Kandi benshi bamwizererayo.
Now Jesus loved Martha and her sister and Lazarus.,Kandi Yesu yarakunda Marita na mwene nyina na Lazaro.
"So then he told them plainly, “Lazarus is dead,","Buno Yesu avuga abifoboye, ati Lazaro yahwereye;"
"Now Bethany was less than two miles from Jerusalem,",I Betaniya hāri hafi y’i Yerusalemu nka stadiyo cumi na zitanu.
"Jesus said to her, “Your brother will rise again.”","Yesu aramubgira, ati Musazawe azozuka."
Jesus wept.,Yesu ararira.
"Then the Jews said, “See how he loved him!”","Abayuda baravuga, bat’ Eh’ ingene yamukunda."
"Jesus said, “This voice was for your benefit, not mine.","Yesu arabishura, at’ Iryo jwi ntirije kubganje, ariko rije kubganyu."
for they loved human praise more than praise from God.,kuko bākunda icubahiro c’abantu kukirutisha icubahiro c’Imana.
"“If you love me, keep my commands.","Ni mwankunda, muzokwitondera ivyagezwe vyanje,"
“All this I have spoken while still with you.,"Ivyo ndabibabariye nkiri kumwe namwe,"
You are my friends if you do what I command.,"Mur’ abakunzi banje, ni mwakora ivyo mbagera."
This is my command: Love each other.,Ivyo ndabibageze kugira ngo mukundane.
Whoever hates me hates my Father as well.,Ūnyanka aba yanka na Data.
"about sin, because people do not believe in me;","ivy’ icaha, kuko batānyizeye,"
“Do you now believe?” Jesus replied.,"Yesu arabishura, ati Mbega noneho murizeye?"
